source_id,ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,l,b,ecl_lon,ecl_lat,teff_gspphot,radius_gspphot,Computed_Distance_Parsec,x_Coord,y_Coord,z_Coord,base64_Cube,flat_x,flat_y,base64_2D,quadrant,abs_g_mag,B_V,mass,gravitational_force,StarClass,Sub_Class,Sys_Icons,Remaining_Mass_Earth,planet_types,age_gyr,game_x,game_y,game_z,estimate_lum,Clothing,Electronics,Equipment,Food,Heavy Metals,Luxury Goods,Industrial,Medical,Metal,Plastic,binary_candidate,counter,Name_two,2D_sector,3D_sector,simbad_names,grid_x,grid_y,class_combo,rarity_score
4611775078870003584,0.9637687245256495,-89.3981553171645,0.4009862705962519,18.504894,18.978254,17.892118,1.0861359,0.47336006,0.6127758,,303.072056654165,-27.71710007564005,271.51312687832257,-66.56355170188662,4943.609,0.5002,2493.850970291418,26.191650241758172,0.4406096677001837,-2493.713388772692,EhUEhMEBQ,26.191650241758172,-24.496524220026735,AAAAAAABJU0AAAAAAAEkqQ,4,6.520541771733065,0.6599145134477177,9.945000000000001e+29,8039.499460334528,K,dwarf,star/k2,233.46482798622725,Rocky,9.505639111328126,0.0261916502417581,-0.0244965242200267,-2.4937133887726914,0.1613553208663912,254.6617468403656,602.9012082465297,365.4351412891265,103.66180821983208,804.6261513494193,904.3101329902696,652.0846126492373,503.796008887604,203.62398353547172,300.86562018477747,False,17,S40000-0017,S400,S4800,S40000-0017,75085,74921,K/dwarf,1.0
4611775353747945600,0.1423886021859826,-89.37157170776825,0.7875948558367161,17.96457,18.890697,17.026354,1.8643436,0.9261284,0.93821526,,303.0882234647149,-27.74117562592326,271.5796082846677,-66.55433286319308,3569.9695,0.7286,1269.688333524768,13.925800748768554,0.0346077739382978,-1269.6119624376222,EhQEhMERM,13.925800748768554,-12.661511850437924,AAAAAAABJSUAAAAAAAEkzw,4,7.446083446236063,1.1244007512595244,1.989e+29,6203.056569404576,M,dwarf,star/m3,46.692965597248985,Rocky,9.643003051757812,0.0139258007487685,-0.0126615118504379,-1.269611962437622,0.0627431937718878,250.2210242692024,601.3175926903268,361.5440266434589,101.29749948352732,801.6904546240947,900.2870302000694,651.6112520959687,503.1905239015632,201.7363926279056,301.2088246018687,False,18,S40000-0018,S400,S4800,S40000-0018,75045,74959,M/dwarf,1.0
4611775353747946368,0.4136265281385265,-89.37089570718302,0.7560287180292747,18.025171,18.885078,17.137451,1.7476273,0.85990715,0.8877201,,303.0851093514852,-27.74248718985336,271.58146006822733,-66.55729492663015,4293.286,0.6228,1322.7010775552023,14.522509868997862,0.1048419227748495,-1322.621346524004,EhQEhMERA,14.522509868997862,-13.12137154246519,AAAAAAABJScAAAAAAAEkzg,4,7.417862743159052,1.0560877589138282,9.945000000000001e+29,28578.97112424943,K,dwarf,star/k2,233.46482798622725,Rocky,9.57067138671875,0.0145225098689978,-0.0131213715424651,-1.322621346524004,0.0706081613834215,254.01004588487672,602.6976863628857,363.7808337095652,104.710697997824,802.971860720466,902.4840696440792,653.1834256378605,503.2644363328905,202.22197351572265,304.6222574881259,True,19,S40000-0019,S400,S4800,S40000-0019,75047,74958,K/dwarf,1.0
4611778377404942208,0.6831433410012446,-89.35348600676642,0.3187083393496565,18.607756,19.160181,17.911196,1.2489853,0.5524254,0.6965599,,303.08601640008175,-27.7601352097122,271.625339572514,-66.56001434526439,4471.523,0.4507,3137.6649950251062,35.40150969731922,0.4221157631170436,-3137.465246968535,EhUEhMDzQ,35.40150969731922,-30.952536706568306,AAAAAAABJWsAAAAAAAEklA,4,6.124722798055508,0.7588675864277931,9.945000000000001e+29,5078.750278550793,K,dwarf,star/k2,233.46482798622725,Rocky,9.552847705078126,0.0354015096973192,-0.0309525367065683,-3.137465246968535,0.2323329895633256,250.4317722125813,604.7944829307014,361.9467005298882,103.1218826939206,802.4356472411021,903.1581370962498,650.6690064533492,501.5827013599909,201.23910780370983,303.04299443780457,False,20,S40000-0020,S400,S4400,UCAC4 004-000007,75115,74900,K/dwarf,1.0
4611778377404951040,0.8922140904968857,-89.34691575195441,0.3602272020745126,16.437168,16.933508,15.716626,1.2168818,0.4963398,0.72054195,,303.08495864769145,-27.76705719710999,271.6419299824148,-66.56230366214888,5377.9004,0.7786,2776.0257810656703,31.637926247552457,0.4927079394297061,-2775.8454452658034,EhUEhMEAY,31.637926247552457,-27.265746513228326,AAAAAAABJV8AAAAAAAEkoA,4,4.220050645776531,0.7394337952094443,1.4917500000000002e+30,9732.272783582384,G,dwarf,star/g2,350.1972419793291,"Rocky, Gas Giant",9.4622099609375,0.0316379262475524,-0.0272657465132283,-2.7758454452658032,1.3427023273343883,253.8079246915753,602.2711711543058,365.0059193455004,100.8698971030772,804.8634802291639,900.8148285405924,654.2226163455449,502.57191334101645,204.44840170856057,301.7596152035841,False,21,S40000-0021,S400,S4400,S40000-0021,75103,74912,G/dwarf,1.0
4611778446124429568,0.1162257613956912,-89.34490154013476,0.3264859518865791,18.519333,18.899576,17.979418,0.9201584,0.3802433,0.5399151,,303.0952252107648,-27.767117686413336,271.6466018673464,-66.55341125848776,5262.194,0.5372,3062.918922610793,35.01943145162127,0.0710377919888357,-3062.718720493558,EhUEhMDzc,35.01943145162127,-30.556149412946745,AAAAAAABJWoAAAAAAAEklQ,4,6.088655381188218,0.5581056129948293,9.945000000000001e+29,5329.653838964282,G,dwarf,star/g2,233.46482798622725,"Rocky, Gas Giant",9.473780615234377,0.0350194314516212,-0.0305561494129467,-3.062718720493558,0.2401805569266669,254.83164246259744,602.4291474443485,362.7290903883714,101.39524520317552,804.1916419732688,901.5178940866838,654.1710988874776,504.80026581853207,203.62179459519933,304.7111390098292,False,22,S40000-0022,S400,S4400,S40000-0022,75114,74901,G/dwarf,1.0
4611778450419431936,0.1044111570726397,-89.33890253294932,0.7344688919712613,18.845394,19.994658,17.791094,2.2035637,1.1492634,1.0543003,,303.09687968423424,-27.772936916747085,271.66166575569486,-66.55312826949898,3578.3735,0.8552,1361.5280523536844,15.70938187357807,0.0286275283784039,-1361.4374212014418,EhQEhMEQ4,15.70938187357807,-13.585746683636014,AAAAAAABJSsAAAAAAAEkzA,4,8.175261165572703,1.3202364266930045,1.989e+29,5394.445532734922,M,dwarf,star/m3,46.692965597248985,Rocky,9.642162646484374,0.015709381873578,-0.013585746683636,-1.3614374212014415,0.0320549817359639,254.5992278543676,603.3785009135364,361.4477823640235,100.71013086032252,801.5759714469488,902.8966691953452,654.261675268393,504.9671084059215,202.75125181236305,300.53382131206064,False,23,S40000-0023,S400,S4800,S40000-0023,75051,74956,M/dwarf,1.0
4611778656579457664,0.4925765324718344,-89.325363664795,0.9132976622425212,14.359505,14.703383,13.84331,0.8600731,0.34387875,0.51619434,-9.221251,303.09523730720935,-27.787137577515743,271.695932837952,-66.55735833962723,6268.863,1.2278,1094.9332745959175,12.891654712556914,0.1108333472431509,-1094.8573737122476,EhQEhMERw,12.891654712556914,-10.837740389879325,AAAAAAABJSIAAAAAAAEk1Q,4,4.162566429660839,0.5210121985149119,2.9835000000000004e+30,125116.89297864816,F,dwarf,star/f2,700.3944839586582,"Rocky, Gas Giant",9.373113720703126,0.0128916547125569,-0.0108377403898793,-1.0948573737122476,1.5522920316499185,254.91272278417077,600.8588075700557,364.3912940104621,104.5813302577873,802.409127971696,902.0913535444886,650.7324981131266,502.57776298348654,202.13080256628507,301.92555307753133,False,24,S40000-0024,S400,S4800,S40000-0024,75042,74965,F/dwarf,1.0
4611779549932653440,0.7894210833592885,-89.2946238061307,1.0729435537767886,18.609703,19.985434,17.505396,2.4800377,1.3757305,1.1043072,,303.09868860885234,-27.81793354268198,271.7733444573973,-66.56042269548085,3619.945,0.4843,932.0154788012608,11.472791402879391,0.1580820897579082,-931.9448496518572,EhQEhMESQ,11.472791402879391,-9.161366406760663,AAAAAAABJR0AAAAAAAEk2w,4,8.762587438342193,1.476869170003828,1.989e+29,11512.078695911645,M,dwarf,star/m3,46.692965597248985,Rocky,9.638005493164062,0.0114727914028793,-0.0091613664067606,-0.9319448496518572,0.018662293904447,253.52739098171,604.4996536917039,363.8095359402615,100.49509736139235,801.054745173026,902.66260855335,650.8691184775593,502.26922142811793,200.72951456649832,304.1498797532841,False,25,S40000-0025,S400,S4800,S40000-0025,75037,74971,M/dwarf,1.0
4611779549932672768,0.6959219549471806,-89.28725183587466,0.2009775849903812,18.701647,19.230572,18.099535,1.1310368,0.52892494,0.6021118,,303.1017280933109,-27.82489476481659,271.79182910479415,-66.55915089988419,4756.381,0.4811,4975.679253225478,61.89030377009431,0.7517646105929542,-4975.294268294858,EhcEhMDhY,61.89030377009431,-49.00117807235562,AAAAAAABJcEAAAAAAAEkWQ,4,5.217384921319354,0.687290565231405,9.945000000000001e+29,2019.599483428295,K,dwarf,star/k2,233.46482798622725,Rocky,9.5243619140625,0.0618903037700943,-0.0490011780723556,-4.975294268294858,0.5358534503511742,251.6233732073585,603.4582746072483,365.598852587101,100.15957066892427,802.3540525161526,904.1292362017872,654.929057272469,504.26721875814,201.6090495116076,304.0808276600885,False,26,S40000-0026,S400,S4400,S40000-0026,75201,74841,K/dwarf,1.0
